short_ticker,trade_date,close_price,moving average,last_price
yndx,2017-08-22,1756,1784.21,
yndx,2017-08-23,1765,1785.71,
yndx,2017-08-24,1768,1785.54,
yndx,2017-08-25,1757,1782.79,
yndx,2017-08-28,1725.5,1778.0,
yndx,2017-08-29,1743,1771.39,
yndx,2017-08-30,1728.5,1767.29,
yndx,2017-08-31,1752,1768.75,
yndx,2017-09-01,1820,1772.64,
yndx,2017-09-04,1833,1775.14,
yndx,2017-09-05,1868.5,1778.75,
yndx,2017-09-06,1843,1779.54,
yndx,2017-09-07,1820,1782.04,
yndx,2017-09-08,1865.5,1788.93,
yndx,2017-09-11,1867,1796.86,
yndx,2017-09-12,1903.5,1806.75,
yndx,2017-09-13,1876,1814.46,
yndx,2017-09-14,1858,1821.68,
yndx,2017-09-15,1895,1833.79,
yndx,2017-09-18,1895,1844.64,
yndx,2017-09-19,1873,1854.96,
yndx,2017-09-20,1872,1863.54,
yndx,2017-09-21,1872,1867.25,
yndx,2017-09-22,1922,1873.61,
yndx,2017-09-25,1853,1872.5,
yndx,2017-09-26,1848,1872.86,
yndx,2017-09-27,1867,1876.21,
yndx,2017-09-28,1856,1875.54,
yndx,2017-09-29,1873,1875.96,
yndx,2017-10-02,1906.5,1876.18,
yndx,2017-10-03,1961,1882.25,
yndx,2017-10-04,1942.5,1888.29,
yndx,2017-10-05,1925,1890.43,
yndx,2017-10-06,1893,1890.29,
yndx,2017-10-09,1920,1893.64,
yndx,2017-10-10,1840,1891.36,
yndx,2017-10-11,1855.5,1890.18,
yndx,2017-10-12,1863,1885.96,
yndx,2017-10-13,1858,1886.32,
yndx,2017-10-16,1832,1885.18,
yndx,2017-10-17,1833,1882.75,
yndx,2017-10-18,1852,1882.46,
yndx,2017-10-19,1839.5,1880.07,
yndx,2017-10-20,1796,1872.18,
yndx,2017-10-23,1799,1860.61,
yndx,2017-10-24,1889,1856.79,
yndx,2017-10-25,1855,1851.79,
yndx,2017-10-26,1896,1852.0,
yndx,2017-10-27,1917.5,1851.82,
yndx,2017-10-30,1898,1855.96,
yndx,2017-10-31,1950,1862.71,
yndx,2017-11-01,1991.5,1871.89,
yndx,2017-11-02,1932,1877.18,
yndx,2017-11-03,1965,1886.68,
yndx,2017-11-07,1950.5,1895.07,
yndx,2017-11-08,1935.5,1901.04,
yndx,2017-11-09,1890,1904.64,
yndx,2017-11-10,1856.5,1908.96,
yndx,2017-11-13,1860,1913.32,
yndx,2017-11-14,1890,1913.39,
yndx,2017-11-15,1873,1914.68,
yndx,2017-11-16,1925.5,1916.79,
yndx,2017-11-17,1949.5,1919.07,
yndx,2017-11-20,2002.5,1926.54,
yndx,2017-11-21,2038,1932.82,
yndx,2017-11-22,1975,1931.64,
yndx,2017-11-23,1987.5,1935.61,
yndx,2017-11-24,2025,1939.89,
yndx,2017-11-27,2017,1944.64,
yndx,2017-11-28,1991.5,1948.64,
yndx,2017-11-29,1957,1953.43,
yndx,2017-11-30,1940.5,1959.43,
yndx,2017-12-01,1931.5,1964.54,
yndx,2017-12-04,1907,1965.75,
yndx,2017-12-05,1899,1967.61,
yndx,2017-12-06,1900,1965.79,
yndx,2017-12-07,1949.5,1965.79,
yndx,2017-12-08,1957,1962.54,
yndx,2017-12-11,1997.5,1959.64,
yndx,2017-12-12,1954,1958.14,
yndx,2017-12-13,1938,1954.61,
yndx,2017-12-14,1919,1947.04,
yndx,2017-12-15,1895,1938.32,
yndx,2017-12-18,1892,1931.21,
yndx,2017-12-19,1902,1927.29,
yndx,2017-12-20,1873.5,1922.5,
yndx,2017-12-21,1884,1919.11,
yndx,2017-12-22,1832,1913.75,
yndx,2017-12-25,1847,1910.04,
yndx,2017-12-26,1840,1905.75,
yndx,2017-12-27,1865,1899.71,
yndx,2017-12-28,1883.5,1894.46,
yndx,2017-12-29,1894,1887.07,
yndx,2018-01-03,1943.5,1886.32,
yndx,2018-01-04,1978,1889.18,
yndx,2018-01-05,1942.5,1890.86,
yndx,2018-01-09,1963,1895.71,
yndx,2018-01-10,1972,1901.43,
yndx,2018-01-11,1965,1905.93,
yndx,2018-01-12,1955,1911.75,
yndx,2018-01-15,1970,1917.89,
yndx,2018-01-16,1992.5,1929.36,
yndx,2018-01-17,2035,1942.79,
yndx,2018-01-18,2099,1961.29,
yndx,2018-01-19,2098.5,1977.96,
yndx,2018-01-22,2118.5,1994.75,
yndx,2018-01-23,2145,2012.68,
yndx,2018-01-24,2138,2026.57,
yndx,2018-01-25,2134,2037.71,
yndx,2018-01-26,2176,2054.39,
yndx,2018-01-29,2197.5,2071.14,
yndx,2018-01-30,2153.5,2084.11,
yndx,2018-01-31,2179,2099.39,
yndx,2018-02-01,2202,2117.04,
yndx,2018-02-02,2150,2129.89,
yndx,2018-02-05,2150,2141.14,
yndx,2018-02-06,2054.5,2142.54,
yndx,2018-02-07,2140.5,2145.5,
yndx,2018-02-08,2159,2149.82,
yndx,2018-02-09,2086.5,2147.54,
yndx,2018-02-12,2127,2146.25,
yndx,2018-02-13,2135,2146.04,
yndx,2018-02-14,2200,2150.75,
yndx,2018-02-15,2283.5,2158.43,
yndx,2018-02-16,2371.5,2170.86,
yndx,2018-02-19,2416.5,2189.64,
yndx,2018-02-20,2413,2206.36,
yndx,2018-02-21,2473.5,2225.75,
yndx,2018-02-22,2435.5,2246.14,
yndx,2018-02-26,2383,2262.79,
yndx,2018-02-27,2386,2286.46,
yndx,2018-02-28,2343.5,2300.96,
yndx,2018-03-01,2310,2311.75,
yndx,2018-03-02,2280.5,2325.61,
yndx,2018-03-05,2347.5,2341.36,
yndx,2018-03-06,2389.5,2359.54,
yndx,2018-03-07,2427.5,2375.79,
yndx,2018-03-09,2469,2389.04,
yndx,2018-03-12,2450,2394.64,
yndx,2018-03-13,2415,2394.54,
yndx,2018-03-14,2430.5,2395.79,
yndx,2018-03-15,2446,2393.82,
yndx,2018-03-16,2436,2393.86,
yndx,2018-03-19,2426,2396.93,
yndx,2018-03-20,2463,2402.43,
yndx,2018-03-21,2497.5,2413.43,
yndx,2018-03-22,2385,2418.79,
yndx,2018-03-23,2385.5,2426.29,
yndx,2018-03-26,2344,2426.04,
yndx,2018-03-27,2364,2424.21,
yndx,2018-03-28,2265,2412.61,
yndx,2018-03-29,2314,2401.54,
yndx,2018-03-30,2287,2389.89,
yndx,2018-04-02,2253,2378.32,
yndx,2018-04-03,2263,2366.36,
yndx,2018-04-04,2249.5,2352.32,
yndx,2018-04-05,2315,2343.68,
yndx,2018-04-06,2312,2335.54,
yndx,2018-04-09,2124,2311.32,
yndx,2018-04-10,2169,2287.86,
yndx,2018-04-11,2240,2277.5,
yndx,2018-04-12,2161.5,2261.5,
yndx,2018-04-13,2083.5,2242.89,
yndx,2018-04-16,2020.5,2218.36,
yndx,2018-04-17,2103.5,2206.82,
yndx,2018-04-18,2142,2194.54,
yndx,2018-04-19,2096.5,2180.93,
yndx,2018-04-20,2084.5,2168.89,
yndx,2018-04-23,2140.5,2160.14,
yndx,2018-04-24,2105.5,2149.86,
yndx,2018-04-25,2025,2129.14,
yndx,2018-04-26,2061,2111.21,
yndx,2018-04-27,2015.5,2103.46,
yndx,2018-04-28,2030,2093.54,
yndx,2018-04-30,2097.5,2083.36,
yndx,2018-05-02,2215,2087.18,
yndx,2018-05-03,2128,2090.36,
yndx,2018-05-04,2107,2096.54,
yndx,2018-05-07,2152.5,2100.04,
yndx,2018-05-08,2127.5,2099.0,
yndx,2018-05-10,2190,2105.68,
yndx,2018-05-11,2201,2114.0,
yndx,2018-05-14,2186,2117.25,
yndx,2018-05-15,2118.5,2118.18,
yndx,2018-05-16,2114,2124.54,
yndx,2018-05-17,2131,2129.54,
yndx,2018-05-18,2119.5,2136.96,
yndx,2018-05-21,2142,2144.96,
yndx,2018-05-22,2122.5,2146.75,
yndx,2018-05-23,2086.5,2137.57,
yndx,2018-05-24,2094,2135.14,
yndx,2018-05-25,2090,2133.93,
yndx,2018-05-28,2102.5,2130.36,
yndx,2018-05-29,2079,2126.89,
yndx,2018-05-30,2072,2118.46,
yndx,2018-05-31,2076.5,2109.57,
yndx,2018-06-01,2137,2106.07,
yndx,2018-06-04,2163.5,2109.29,
yndx,2018-06-05,2213,2116.36,
yndx,2018-06-06,2214,2122.29,
yndx,2018-06-07,2175,2126.25,
yndx,2018-06-08,2144,2126.39,
yndx,2018-06-09,2159,2129.0,
yndx,2018-06-11,2192.5,2136.57,
yndx,2018-06-13,2290.5,2150.61,
yndx,2018-06-14,2292,2165.04,
yndx,2018-06-15,2268,2176.86,
yndx,2018-06-18,2287,2191.71,
yndx,2018-06-19,2295,2207.64,
yndx,2018-06-20,2301.5,2223.71,
yndx,2018-06-21,2270.5,2233.25,
yndx,2018-06-22,2220,2237.29,
yndx,2018-06-25,2177,2234.71,
yndx,2018-06-26,2185,2232.64,
yndx,2018-06-27,2227.5,2236.39,
yndx,2018-06-28,2193.5,2239.93,
yndx,2018-06-29,2244,2246.0,
yndx,2018-07-02,2257.5,2250.64,
yndx,2018-07-03,2240.5,2247.07,
yndx,2018-07-04,2236,2243.07,
yndx,2018-07-05,2226,2240.07,
yndx,2018-07-06,2315,2242.07,
yndx,2018-07-09,2316.5,2243.61,
yndx,2018-07-10,2302.5,2243.68,
yndx,2018-07-11,2303,2246.0,
yndx,2018-07-12,2345,2254.93,
yndx,2018-07-13,2390,2270.14,
yndx,2018-07-16,2333,2280.71,
yndx,2018-07-17,2420,2294.46,
yndx,2018-07-18,2398.5,2309.11,
yndx,2018-07-19,2364.5,2317.71,
yndx,2018-07-20,2329.5,2322.86,
yndx,2018-07-23,2333,2329.46,
yndx,2018-07-24,2377,2339.54,
yndx,2018-07-25,2391.5,2351.36,
yndx,2018-07-26,2430,2359.57,
yndx,2018-07-27,2388,2364.68,
yndx,2018-07-30,2242.5,2360.39,
yndx,2018-07-31,2250,2356.61,
yndx,2018-08-01,2272,2351.39,
yndx,2018-08-02,2237,2340.46,
yndx,2018-08-03,2252.5,2334.71,
yndx,2018-08-06,2230.5,2321.18,
yndx,2018-08-07,2272.5,2312.18,
yndx,2018-08-08,2185,2299.36,
yndx,2018-08-09,2132,2285.25,
yndx,2018-08-10,2128,2270.61,
yndx,2018-08-13,2152.5,2254.57,
yndx,2018-08-14,2150,2237.32,
yndx,2018-08-15,2091,2213.11,
yndx,2018-08-16,2123.5,2194.21,
yndx,2018-08-17,2099,2183.96,
yndx,2018-08-20,2133.5,2175.64,
yndx,2018-08-21,2164,2167.93,
yndx,2018-08-22,2137,2160.79,
yndx,2018-08-23,2120,2151.32,
yndx,2018-08-24,2115,2143.07,
yndx,2018-08-27,2151,2134.39,
yndx,2018-08-28,2153.5,2132.14,
yndx,2018-08-29,2168.5,2134.75,
yndx,2018-08-30,2142,2135.75,
yndx,2018-08-31,2150,2135.57,
yndx,2018-09-03,2179.5,2137.68,
yndx,2018-09-04,2168,2143.18,
yndx,2018-09-05,2125,2143.29,
yndx,2018-09-06,2105.5,2143.75,
yndx,2018-09-07,2098.5,2141.25,
yndx,2018-09-10,2111.5,2137.5,
yndx,2018-09-11,2094.5,2134.46,
yndx,2018-09-12,2066.5,2130.64,
yndx,2018-09-13,2132,2131.86,
yndx,2018-09-14,2187,2134.43,
yndx,2018-09-17,2148,2134.04,
yndx,2018-09-18,2144.5,2132.32,
yndx,2018-09-19,2145,2132.54,
yndx,2018-09-20,2174.5,2134.29,
yndx,2018-09-21,2204,2136.04,
yndx,2018-09-24,2193.5,2137.86,
yndx,2018-09-25,2213,2144.14,
yndx,2018-09-26,2216,2152.04,
yndx,2018-09-27,2185,2158.21,
yndx,2018-09-28,2160.5,2161.71,
yndx,2018-10-01,2134,2164.54,
yndx,2018-10-02,2136.5,2169.54,
yndx,2018-10-03,2172.5,2172.43,
yndx,2018-10-04,2157.5,2170.32,
yndx,2018-10-05,2143,2169.96,
yndx,2018-10-08,2170.5,2171.82,
yndx,2018-10-09,2220,2177.18,
yndx,2018-10-10,2146,2175.14,
yndx,2018-10-11,2118,2169.0,
yndx,2018-10-12,2140,2165.18,
yndx,2018-10-15,2178,2162.68,
yndx,2018-10-16,2307,2169.18,
yndx,2018-10-17,2310,2178.11,
yndx,2018-10-18,2235,2183.43,
yndx,2018-10-19,1790,2158.86,
yndx,2018-10-22,1755,2131.61,
yndx,2018-10-23,1760,2102.14,
yndx,2018-10-24,1781,2075.25,
yndx,2018-10-25,1777,2049.11,
yndx,2018-10-26,1761.5,2019.89,
yndx,2018-10-29,1859.5,1994.14,
yndx,2018-10-30,1843,1972.5,
yndx,2018-10-31,1916.5,1958.11,
yndx,2018-11-01,1999,1948.04,
yndx,2018-11-02,1995,1934.96,
yndx,2018-11-06,2002,1913.18,
yndx,2018-11-07,1995,1890.68,
yndx,2018-11-08,1982,1872.61,
yndx,2018-11-09,1921.5,1882.0,
yndx,2018-11-12,1886,1891.36,
yndx,2018-11-13,1903.5,1901.61,
yndx,2018-11-14,1940,1912.96,
yndx,2018-11-15,1920,1923.18,
yndx,2018-11-16,1916,1934.21,
yndx,2018-11-19,1924.5,1938.86,
yndx,2018-11-20,1902,1943.07,
yndx,2018-11-21,1909,1942.54,
yndx,2018-11-22,1921,1936.96,
yndx,2018-11-23,1898.5,1930.07,
yndx,2018-11-26,1920,1924.21,
yndx,2018-11-27,1945,1920.64,
yndx,2018-11-28,1945.5,1918.04,
yndx,2018-11-29,1967.5,1921.32,
yndx,2018-11-30,1965,1926.96,
yndx,2018-12-03,1989,1933.07,
yndx,2018-12-04,1957.5,1934.32,
yndx,2018-12-05,1955,1936.82,
yndx,2018-12-06,1914,1936.68,
yndx,2018-12-07,1912.5,1935.82,
yndx,2018-12-10,1903,1935.89,
yndx,2018-12-11,1869.5,1933.07,
yndx,2018-12-12,1871.5,1929.54,
yndx,2018-12-13,1888,1928.79,
